date,game,score,league,season,game_id,home,away,score_home,actual,predicted,prob_home,prob_draw,prob_away,correct,odds_1,odds_X,odds_2,odds_outcome,return
2019-12-27,Timrå IK  - AIK,6 - 1,allsvenskan,2019/20,441495,Timrå IK,AIK,6,home,home,0.49,0.24,0.27,1,,,,,
2019-12-27,HC Vita Hästen  - Mora IK,2 - 1,allsvenskan,2019/20,441496,HC Vita Hästen,Mora IK,2,home,home,0.59,0.19,0.22,1,1.82,4.25,3.6,1.82,1.82
2019-12-28,IF Björklöven  - Tingsryds AIF,7 - 0,allsvenskan,2019/20,441408,IF Björklöven,Tingsryds AIF,7,home,home,0.68,0.2,0.12,1,,,,,
2019-12-28,Kristianstads IK  - Södertälje SK,3 - 2,allsvenskan,2019/20,441497,Kristianstads IK,Södertälje SK,3,draw,away,0.42,0.12,0.46,0,,,,,-1.0
2019-12-28,Almtuna IS  - Karlskrona HK,1 - 3,allsvenskan,2019/20,441498,Almtuna IS,Karlskrona HK,1,away,home,0.47,0.26,0.27,0,,,,,-1.0
2019-12-28,BIK Karlskoga  - Västerviks IK,4 - 3,allsvenskan,2019/20,441499,BIK Karlskoga,Västerviks IK,4,draw,home,0.41,0.24,0.35,0,,,,,-1.0
2019-12-29,MODO Hockey  - Timrå IK,3 - 7,allsvenskan,2019/20,441398,MODO Hockey,Timrå IK,3,away,home,0.48,0.16,0.36,0,1.78,4.4,3.9,3.9,-1.0
2019-12-30,Karlskrona HK  - Kristianstads IK,5 - 1,allsvenskan,2019/20,441500,Karlskrona HK,Kristianstads IK,5,home,home,0.7,0.21,0.09,1,1.83,4.15,3.7,1.83,1.83
2020-01-03,MODO Hockey  - Almtuna IS,6 - 3,allsvenskan,2019/20,441501,MODO Hockey,Almtuna IS,6,home,home,0.75,0.14,0.11,1,1.29,6.05,8.0,1.29,1.29
2020-01-03,Timrå IK  - Västerås IK,1 - 2,allsvenskan,2019/20,441502,Timrå IK,Västerås IK,1,draw,home,0.45,0.27,0.28,0,1.67,4.5,4.35,4.5,-1.0
2020-01-03,IF Björklöven  - BIK Karlskoga,5 - 1,allsvenskan,2019/20,441503,IF Björklöven,BIK Karlskoga,5,home,home,0.48,0.13,0.39,1,1.71,4.35,4.2,1.71,1.71
2020-01-04,Västerviks IK  - AIK,5 - 3,allsvenskan,2019/20,441504,Västerviks IK,AIK,5,home,home,0.51,0.26,0.23,1,,,,,
2020-01-04,Södertälje SK  - HC Vita Hästen,6 - 5,allsvenskan,2019/20,441505,Södertälje SK,HC Vita Hästen,6,draw,home,0.37,0.29,0.34,0,,,,,-1.0
2020-01-04,Mora IK  - Tingsryds AIF,1 - 2,allsvenskan,2019/20,441506,Mora IK,Tingsryds AIF,1,draw,away,0.33,0.33,0.34,0,,,,,-1.0
2020-01-07,Timrå IK  - Västerviks IK,5 - 1,allsvenskan,2019/20,441507,Timrå IK,Västerviks IK,5,home,home,0.46,0.24,0.3,1,1.45,5.05,5.7,1.45,1.45
2020-01-08,HC Vita Hästen  - Karlskrona HK,2 - 1,allsvenskan,2019/20,441508,HC Vita Hästen,Karlskrona HK,2,home,home,0.5,0.2,0.3,1,1.72,4.3,4.05,1.72,1.72
2020-01-08,Kristianstads IK  - MODO Hockey,2 - 5,allsvenskan,2019/20,441509,Kristianstads IK,MODO Hockey,2,away,away,0.18,0.15,0.67,1,5.15,5.65,1.45,1.45,1.45
2020-01-08,Almtuna IS  - Västerås IK,3 - 2,allsvenskan,2019/20,441510,Almtuna IS,Västerås IK,3,draw,away,0.2,0.22,0.58,0,2.92,4.1,2.11,4.1,-1.0
2020-01-08,AIK  - IF Björklöven,2 - 5,allsvenskan,2019/20,441511,AIK,IF Björklöven,2,away,away,0.41,0.14,0.45,1,7.05,5.8,1.34,1.34,1.34
2020-01-08,BIK Karlskoga  - Mora IK,4 - 5,allsvenskan,2019/20,441512,BIK Karlskoga,Mora IK,4,away,home,0.51,0.32,0.17,0,1.4,5.5,5.95,5.95,-1.0
2020-01-08,Tingsryds AIF  - Södertälje SK,3 - 4,allsvenskan,2019/20,441513,Tingsryds AIF,Södertälje SK,3,draw,home,0.46,0.21,0.33,0,2.27,3.95,2.72,3.95,-1.0
