date,game,score,periodscore,spectators,schedule_id,game_id,league,season,team,opponent,score_team,score_opponent,p1score,p2score,p3score,p4score,p5score,p1score_team,p1score_opponent,p2score_team,p2score_opponent,p3score_team,p3score_opponent,p4score_team,p4score_opponent,p5score_team,p5score_opponent,result,result_p1,result_p2,result_p3,result_p4,result_p5,h_a,result_L1,result_L2,result_L3,result_L4,result_L5,win,draw,lost,win_R5,draw_R5,lost_R5,matchday,matchday_h_a,scored_avg_R5,conceded_avg_R5,scored_cum,scored_cum_prev,scored_cum_prev_avg,conceded_cum,conceded_cum_prev,conceded_cum_prev_avg,H2H_W,H2H_D,H2H_L,points,points_cum,points_cum_prev,points_cum_prev_avg,points_cum_h_a,points_cum_h_a_prev,points_cum_h_a_prev_avg
2020-12-01,Färjestad BK  - IK Oskarshamn,,,,11450,,shl,2020/21,Färjestad BK,IK Oskarshamn,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,22,11,,,,,,,,,0.0,0.0,1.0,0,5,5,0.23809523809523808,3,3,0.3
2020-12-03,Färjestad BK  - Skellefteå AIK,,,,11450,,shl,2020/21,Färjestad BK,Skellefteå AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,23,12,,,,,,,,,0.0,0.0,0.0,0,5,5,0.22727272727272727,3,3,0.2727272727272727
2020-12-05,Örebro HK  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Örebro HK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,24,12,,,,,,,,,0.0,0.0,0.0,0,5,5,0.21739130434782608,2,2,0.18181818181818182
2020-12-10,Linköping HC  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Linköping HC,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,25,13,,,,,,,,,1.0,0.0,0.0,0,5,5,0.20833333333333334,2,2,0.16666666666666666
2020-12-12,Färjestad BK  - Växjö Lakers HC,,,,11450,,shl,2020/21,Färjestad BK,Växjö Lakers HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,26,13,,,,,,,,,0.0,1.0,0.0,0,5,5,0.2,3,3,0.25
2020-12-26,Färjestad BK  - Brynäs IF,,,,11450,,shl,2020/21,Färjestad BK,Brynäs IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,27,14,,,,,,,,,0.0,0.0,1.0,0,5,5,0.19230769230769232,3,3,0.23076923076923078
2020-12-28,Växjö Lakers HC  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Växjö Lakers HC,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,28,14,,,,,,,,,0.0,1.0,0.0,0,5,5,0.18518518518518517,2,2,0.15384615384615385
2020-12-30,Färjestad BK  - Linköping HC,,,,11450,,shl,2020/21,Färjestad BK,Linköping HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,29,15,,,,,,,,,1.0,0.0,0.0,0,5,5,0.17857142857142858,3,3,0.21428571428571427
2021-01-02,Skellefteå AIK  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Skellefteå AIK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,30,15,,,,,,,,,0.0,0.0,0.0,0,5,5,0.1724137931034483,2,2,0.14285714285714285
2021-01-07,Färjestad BK  - Rögle BK,,,,11450,,shl,2020/21,Färjestad BK,Rögle BK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,31,16,,,,,,,,,0.0,0.0,0.0,0,5,5,0.16666666666666666,3,3,0.2
2021-01-09,Frölunda HC  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Frölunda HC,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,32,16,,,,,,,,,0.0,0.0,0.0,0,5,5,0.16129032258064516,2,2,0.13333333333333333
2021-01-14,HV 71  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,HV 71,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,33,17,,,,,,,,,0.0,0.0,0.0,0,5,5,0.15625,2,2,0.125
2021-01-16,Färjestad BK  - Frölunda HC,,,,11450,,shl,2020/21,Färjestad BK,Frölunda HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,34,17,,,,,,,,,0.0,0.0,0.0,0,5,5,0.15151515151515152,3,3,0.1875
2021-01-21,Färjestad BK  - IF Malmö Redhawks,,,,11450,,shl,2020/21,Färjestad BK,IF Malmö Redhawks,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,35,18,,,,,,,,,0.0,0.0,1.0,0,5,5,0.14705882352941177,3,3,0.17647058823529413
2021-01-23,Leksands IF  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Leksands IF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,36,18,,,,,,,,,0.0,0.0,0.0,0,5,5,0.14285714285714285,2,2,0.11764705882352941
2021-01-28,Djurgårdens IF  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Djurgårdens IF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,37,19,,,,,,,,,0.0,0.0,0.0,0,5,5,0.1388888888888889,2,2,0.1111111111111111
2021-01-30,Färjestad BK  - Örebro HK,,,,11450,,shl,2020/21,Färjestad BK,Örebro HK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,38,19,,,,,,,,,0.0,0.0,0.0,0,5,5,0.13513513513513514,3,3,0.16666666666666666
2021-02-02,IK Oskarshamn  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,IK Oskarshamn,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,39,20,,,,,,,,,0.0,0.0,1.0,0,5,5,0.13157894736842105,2,2,0.10526315789473684
2021-02-04,Färjestad BK  - IK Oskarshamn,,,,11450,,shl,2020/21,Färjestad BK,IK Oskarshamn,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,40,20,,,,,,,,,0.0,0.0,1.0,0,5,5,0.1282051282051282,3,3,0.15789473684210525
2021-02-06,Linköping HC  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Linköping HC,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,41,21,,,,,,,,,1.0,0.0,0.0,0,5,5,0.125,2,2,0.1
2021-02-16,Luleå HF  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Luleå HF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,42,22,,,,,,,,,0.0,0.0,1.0,0,5,5,0.12195121951219512,2,2,0.09523809523809523
2021-02-18,Färjestad BK  - Luleå HF,,,,11450,,shl,2020/21,Färjestad BK,Luleå HF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,43,21,,,,,,,,,0.0,0.0,1.0,0,5,5,0.11904761904761904,3,3,0.15
2021-02-20,Färjestad BK  - HV 71,,,,11450,,shl,2020/21,Färjestad BK,HV 71,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,44,22,,,,,,,,,0.0,0.0,0.0,0,5,5,0.11627906976744186,3,3,0.14285714285714285
2021-02-23,Rögle BK  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Rögle BK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,45,23,,,,,,,,,0.0,0.0,0.0,0,5,5,0.11363636363636363,2,2,0.09090909090909091
2021-02-25,Färjestad BK  - Leksands IF,,,,11450,,shl,2020/21,Färjestad BK,Leksands IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,46,23,,,,,,,,,0.0,0.0,0.0,0,5,5,0.1111111111111111,3,3,0.13636363636363635
2021-02-27,Brynäs IF  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Brynäs IF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,47,24,,,,,,,,,0.0,0.0,1.0,0,5,5,0.10869565217391304,2,2,0.08695652173913043
2021-03-02,Färjestad BK  - Växjö Lakers HC,,,,11450,,shl,2020/21,Färjestad BK,Växjö Lakers HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,48,24,,,,,,,,,0.0,1.0,0.0,0,5,5,0.10638297872340426,3,3,0.13043478260869565
2021-03-04,IF Malmö Redhawks  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,IF Malmö Redhawks,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,49,25,,,,,,,,,0.0,0.0,1.0,0,5,5,0.10416666666666667,2,2,0.08333333333333333
2021-03-06,Färjestad BK  - Djurgårdens IF,,,,11450,,shl,2020/21,Färjestad BK,Djurgårdens IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,50,25,,,,,,,,,0.0,0.0,0.0,0,5,5,0.10204081632653061,3,3,0.125
2021-03-09,Örebro HK  - Färjestad BK,,,,11450,,shl,2020/21,Färjestad BK,Örebro HK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,51,26,,,,,,,,,0.0,0.0,0.0,0,5,5,0.1,2,2,0.08
2021-03-11,Färjestad BK  - Skellefteå AIK,,,,11450,,shl,2020/21,Färjestad BK,Skellefteå AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,52,26,,,,,,,,,0.0,0.0,0.0,0,5,5,0.09803921568627451,3,3,0.12
2020-10-03,MODO Hockey  - HC Vita Hästen,2 - 5,"0-0, 0-4, 2-1",50.0,11449,,allsvenskan,2020/21,HC Vita Hästen,MODO Hockey,5.0,2.0,0-0, 0-4, 2-1,,,0.0,0.0,4.0,0.0,1.0,2.0,,,,,win,draw,win,lost,,,away,,,,,,1,0,0,0.0,0.0,0.0,1,1,0.0,0.0,5.0,0.0,,2.0,0.0,,0.0,0.0,0.0,3,3,0,,3,0,
2020-10-07,HC Vita Hästen  - IF Björklöven,2 - 3,"1-0, 0-1, 1-2",50.0,11449,,allsvenskan,2020/21,HC Vita Hästen,IF Björklöven,2.0,3.0,1-0, 0-1, 1-2,,,1.0,0.0,0.0,1.0,1.0,2.0,,,,,lost,win,lost,lost,,,home,win,,,,,0,0,1,1.0,0.0,0.0,2,1,5.0,2.0,7.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0,3,3,3.0,0,0,
2020-10-09,BIK Karlskoga  - HC Vita Hästen,5 - 3,"1-1, 2-1, 2-1",50.0,11449,,allsvenskan,2020/21,HC Vita Hästen,BIK Karlskoga,3.0,5.0,1-1, 2-1, 2-1,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,lost,draw,lost,lost,,,away,lost,win,,,,0,0,1,0.5,0.0,0.5,3,2,3.5,2.5,10.0,7.0,3.5,10.0,5.0,2.5,0.0,0.0,0.0,0,3,3,1.5,3,3,3.0
2020-10-14,Almtuna IS  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,away,lost,lost,win,,,0,0,0,0.3333333333333333,0.0,0.6666666666666666,4,3,3.3333333333333335,3.3333333333333335,,10.0,3.3333333333333335,,10.0,3.3333333333333335,0.0,0.0,0.0,0,3,3,1.0,3,3,1.5
2020-10-16,HC Vita Hästen  - Timrå IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,home,,lost,lost,win,,0,0,0,0.25,0.0,0.5,5,2,3.3333333333333335,3.3333333333333335,,,,,,,0.0,0.0,0.0,0,3,3,0.75,0,0,0.0
2020-10-21,Väsby IK HK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,away,,,lost,lost,win,0,0,0,0.2,0.0,0.4,6,4,3.3333333333333335,3.3333333333333335,,,,,,,0.0,0.0,0.0,0,3,3,0.6,3,3,1.0
2020-10-23,MODO Hockey  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,away,,,,lost,lost,0,0,0,0.0,0.0,0.4,7,5,2.5,4.0,,,,,,,1.0,0.0,0.0,0,3,3,0.5,3,3,0.75
2020-10-26,Västerås IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,lost,0,0,0,0.0,0.0,0.2,8,6,3.0,5.0,,,,,,,0.0,0.0,0.0,0,3,3,0.42857142857142855,3,3,0.6
2020-10-30,HC Vita Hästen  - IF Björklöven,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,9,3,,,,,,,,,0.0,0.0,1.0,0,3,3,0.375,0,0,0.0
2020-11-01,HC Vita Hästen  - Mora IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,10,4,,,,,,,,,0.0,0.0,0.0,0,3,3,0.3333333333333333,0,0,0.0
2020-11-04,HC Vita Hästen  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,11,5,,,,,,,,,0.0,0.0,0.0,0,3,3,0.3,0,0,0.0
2020-11-06,Södertälje SK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,12,7,,,,,,,,,0.0,0.0,0.0,0,3,3,0.2727272727272727,3,3,0.5
2020-11-09,HC Vita Hästen  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,13,6,,,,,,,,,0.0,0.0,0.0,0,3,3,0.25,0,0,0.0
2020-11-11,Tingsryds AIF  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,14,8,,,,,,,,,0.0,0.0,0.0,0,3,3,0.23076923076923078,3,3,0.42857142857142855
2020-11-14,HC Vita Hästen  - Almtuna IS,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,15,7,,,,,,,,,0.0,0.0,0.0,0,3,3,0.21428571428571427,0,0,0.0
2020-11-17,HC Vita Hästen  - MODO Hockey,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,16,8,,,,,,,,,1.0,0.0,0.0,0,3,3,0.2,0,0,0.0
2020-11-20,AIK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,AIK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,17,9,,,,,,,,,0.0,0.0,0.0,0,3,3,0.1875,3,3,0.375
2020-11-25,HC Vita Hästen  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,18,9,,,,,,,,,0.0,0.0,0.0,0,3,3,0.17647058823529413,0,0,0.0
2020-11-27,BIK Karlskoga  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,19,10,,,,,,,,,0.0,0.0,1.0,0,3,3,0.16666666666666666,3,3,0.3333333333333333
2020-11-29,Kristianstads IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,20,11,,,,,,,,,0.0,0.0,0.0,0,3,3,0.15789473684210525,3,3,0.3
2020-12-02,HC Vita Hästen  - Almtuna IS,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,21,10,,,,,,,,,0.0,0.0,0.0,0,3,3,0.15,0,0,0.0
2020-12-04,Almtuna IS  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,22,12,,,,,,,,,0.0,0.0,0.0,0,3,3,0.14285714285714285,3,3,0.2727272727272727
2020-12-09,HC Vita Hästen  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,23,11,,,,,,,,,0.0,0.0,0.0,0,3,3,0.13636363636363635,0,0,0.0
2020-12-12,HC Vita Hästen  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,24,12,,,,,,,,,0.0,0.0,0.0,0,3,3,0.13043478260869565,0,0,0.0
2020-12-16,Timrå IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,25,13,,,,,,,,,0.0,0.0,0.0,0,3,3,0.125,3,3,0.25
2020-12-26,Södertälje SK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,26,14,,,,,,,,,0.0,0.0,0.0,0,3,3,0.12,3,3,0.23076923076923078
2020-12-27,HC Vita Hästen  - Västerås IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,27,13,,,,,,,,,0.0,0.0,0.0,0,3,3,0.11538461538461539,0,0,0.0
2020-12-30,Väsby IK HK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,28,15,,,,,,,,,0.0,0.0,0.0,0,3,3,0.1111111111111111,3,3,0.21428571428571427
2021-01-04,HC Vita Hästen  - Södertälje SK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,29,14,,,,,,,,,0.0,0.0,0.0,0,3,3,0.10714285714285714,0,0,0.0
2021-01-08,HC Vita Hästen  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,30,15,,,,,,,,,0.0,0.0,0.0,0,3,3,0.10344827586206896,0,0,0.0
2021-01-16,HC Vita Hästen  - Västerås IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,31,16,,,,,,,,,0.0,0.0,0.0,0,3,3,0.1,0,0,0.0
2021-01-20,Tingsryds AIF  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,32,16,,,,,,,,,0.0,0.0,0.0,0,3,3,0.0967741935483871,3,3,0.2
2021-01-22,Västerås IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,33,17,,,,,,,,,0.0,0.0,0.0,0,3,3,0.09375,3,3,0.1875
2021-01-24,HC Vita Hästen  - AIK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,34,17,,,,,,,,,0.0,0.0,0.0,0,3,3,0.09090909090909091,0,0,0.0
2021-01-29,Västerviks IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,35,18,,,,,,,,,0.0,0.0,0.0,0,3,3,0.08823529411764706,3,3,0.17647058823529413
2021-01-30,HC Vita Hästen  - Västerviks IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,36,18,,,,,,,,,0.0,0.0,0.0,0,3,3,0.08571428571428572,0,0,0.0
2021-02-03,AIK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,AIK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,37,19,,,,,,,,,0.0,0.0,0.0,0,3,3,0.08333333333333333,3,3,0.16666666666666666
2021-02-06,HC Vita Hästen  - MODO Hockey,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,38,19,,,,,,,,,1.0,0.0,0.0,0,3,3,0.08108108108108109,0,0,0.0
2021-02-10,Timrå IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,39,20,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07894736842105263,3,3,0.15789473684210525
2021-02-12,Mora IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,40,21,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07692307692307693,3,3,0.15
2021-02-14,HC Vita Hästen  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,41,20,,,,,,,,,0.0,0.0,1.0,0,3,3,0.075,0,0,0.0
2021-02-17,Kristianstads IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,42,22,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07317073170731707,3,3,0.14285714285714285
2021-02-19,HC Vita Hästen  - Timrå IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,43,21,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07142857142857142,0,0,0.0
2021-02-22,HC Vita Hästen  - Mora IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,44,22,,,,,,,,,0.0,0.0,0.0,0,3,3,0.06976744186046512,0,0,0.0
2021-02-26,Mora IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,45,23,,,,,,,,,0.0,0.0,0.0,0,3,3,0.06818181818181818,3,3,0.13636363636363635
2021-02-28,HC Vita Hästen  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,46,23,,,,,,,,,0.0,0.0,1.0,0,3,3,0.06666666666666667,0,0,0.0
2021-03-02,IF Björklöven  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,47,24,,,,,,,,,0.0,0.0,1.0,0,3,3,0.06521739130434782,3,3,0.13043478260869565
2021-03-05,HC Vita Hästen  - Västerviks IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,48,24,,,,,,,,,0.0,0.0,0.0,0,3,3,0.06382978723404255,0,0,0.0
2021-03-06,Västerviks IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,49,25,,,,,,,,,0.0,0.0,0.0,0,3,3,0.0625,3,3,0.125
2021-03-10,HC Vita Hästen  - AIK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,50,25,,,,,,,,,0.0,0.0,0.0,0,3,3,0.061224489795918366,0,0,0.0
2021-03-12,IF Björklöven  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,51,26,,,,,,,,,0.0,0.0,1.0,0,3,3,0.06,3,3,0.12
2021-03-14,HC Vita Hästen  - Södertälje SK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,52,26,,,,,,,,,0.0,0.0,0.0,0,3,3,0.058823529411764705,0,0,0.0
2020-09-19,Frölunda HC  - HV 71,3 - 0,"2-0, 1-0, 0-0",50.0,11450,,shl,2020/21,HV 71,Frölunda HC,0.0,3.0,2-0, 1-0, 0-0,,,0.0,2.0,0.0,1.0,0.0,0.0,,,,,lost,lost,lost,draw,,,away,,,,,,0,0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,,3.0,0.0,,0.0,0.0,0.0,0,0,0,,0,0,
