date,game,score,league,season,game_id,home,away,score_home,score_away,result,game_id_home,team_x,h_a_home,win_R5_home,draw_R5_home,lost_R5_home,H2H_W_home,H2H_D_home,H2H_L_home,scored_avg_R5_home,conceded_avg_R5_home,points_cum_prev_avg_home,points_cum_h_a_prev_avg_home,game_id_away,team_y,h_a_away,win_R5_away,draw_R5_away,lost_R5_away,H2H_W_away,H2H_D_away,H2H_L_away,scored_avg_R5_away,conceded_avg_R5_away,points_cum_prev_avg_away,points_cum_h_a_prev_avg_away
2020-01-11,HV 71  - Skellefteå AIK,2 - 3,shl,2019/20,442093.0,HV 71,Skellefteå AIK,2.0,3.0,draw,442093.0,HV 71,home,0.2,0.2,0.6,0.3965517241379311,0.13793103448275862,0.4655172413793103,2.2,2.4,1.6451612903225807,1.6,442093.0,Skellefteå AIK,away,0.8,0.0,0.2,0.4655172413793103,0.13793103448275862,0.3965517241379311,4.0,1.2,1.6774193548387095,1.3333333333333333
2020-01-11,Linköping HC  - Brynäs IF,2 - 3,shl,2019/20,442094.0,Linköping HC,Brynäs IF,2.0,3.0,draw,442094.0,Linköping HC,home,0.0,0.6,0.4,0.4655172413793103,0.2413793103448276,0.29310344827586204,1.6,2.8,0.967741935483871,1.3333333333333333,442094.0,Brynäs IF,away,0.2,0.2,0.6,0.29310344827586204,0.2413793103448276,0.4655172413793103,2.6,3.2,1.1935483870967742,0.5625
2020-01-11,Rögle BK  - Leksands IF,2 - 3,shl,2019/20,442097.0,Rögle BK,Leksands IF,2.0,3.0,draw,442097.0,Rögle BK,home,0.6,0.2,0.2,0.4117647058823529,0.17647058823529413,0.4117647058823529,2.4,1.6,1.7096774193548387,1.7333333333333334,442097.0,Leksands IF,away,0.2,0.4,0.4,0.4117647058823529,0.17647058823529413,0.4117647058823529,1.8,2.4,0.935483870967742,0.6
2020-01-11,Luleå HF  - Djurgårdens IF,3 - 2,shl,2019/20,442095.0,Luleå HF,Djurgårdens IF,3.0,2.0,draw,442095.0,Luleå HF,home,0.6,0.2,0.2,0.3958333333333333,0.2708333333333333,0.3333333333333333,2.6,2.0,2.0,2.3125,442095.0,Djurgårdens IF,away,0.6,0.0,0.4,0.3333333333333333,0.2708333333333333,0.3958333333333333,2.6,2.8,1.5161290322580645,1.0625
2020-01-11,Örebro HK  - Frölunda HC,5 - 3,shl,2019/20,442096.0,Örebro HK,Frölunda HC,5.0,3.0,home,442096.0,Örebro HK,home,0.4,0.2,0.4,0.2857142857142857,0.21428571428571427,0.5,1.8,3.0,1.8387096774193548,2.066666666666667,442096.0,Frölunda HC,away,0.4,0.0,0.6,0.5,0.21428571428571427,0.2857142857142857,2.2,2.0,1.8064516129032255,1.4
2020-01-11,Växjö Lakers HC  - IF Malmö Redhawks,0 - 1,shl,2019/20,442098.0,Växjö Lakers HC,IF Malmö Redhawks,0.0,1.0,away,442098.0,Växjö Lakers HC,home,0.6,0.0,0.4,0.40625,0.25,0.34375,2.4,1.6,1.3870967741935485,1.8125,442098.0,IF Malmö Redhawks,away,0.2,0.4,0.4,0.34375,0.25,0.40625,2.0,3.2,1.40625,1.2
2020-01-16,Brynäs IF  - Färjestad BK,4 - 3,shl,2019/20,442099.0,Brynäs IF,Färjestad BK,4.0,3.0,draw,442099.0,Brynäs IF,home,0.2,0.2,0.6,0.2241379310344828,0.2241379310344828,0.5517241379310345,2.6,2.8,1.21875,1.8666666666666667,442099.0,Färjestad BK,away,0.6,0.0,0.4,0.5517241379310345,0.2241379310344828,0.2241379310344828,3.2,2.2,2.0,1.6
2020-01-16,Djurgårdens IF  - Linköping HC,3 - 2,shl,2019/20,442100.0,Djurgårdens IF,Linköping HC,3.0,2.0,home,442100.0,Djurgårdens IF,home,0.6,0.2,0.2,0.3541666666666667,0.2916666666666667,0.3541666666666667,3.0,2.4,1.5,2.0,442100.0,Linköping HC,away,0.0,0.6,0.4,0.3541666666666667,0.2916666666666667,0.3541666666666667,1.6,2.8,0.96875,0.625
2020-01-16,IK Oskarshamn  - Frölunda HC,5 - 1,shl,2019/20,442102.0,IK Oskarshamn,Frölunda HC,5.0,1.0,home,442102.0,IK Oskarshamn,home,0.2,0.2,0.6,0.0,0.0,1.0,2.2,3.2,0.9375,1.3333333333333333,442102.0,Frölunda HC,away,0.4,0.0,0.6,1.0,0.0,0.0,2.4,2.4,1.75,1.3125
2020-01-16,Rögle BK  - Luleå HF,4 - 7,shl,2019/20,442103.0,Rögle BK,Luleå HF,4.0,7.0,away,442103.0,Rögle BK,home,0.6,0.2,0.2,0.12121212121212123,0.30303030303030304,0.5757575757575758,2.6,2.2,1.6875,1.6875,442103.0,Luleå HF,away,0.4,0.4,0.2,0.5757575757575758,0.30303030303030304,0.12121212121212123,2.6,2.0,2.0,1.6666666666666667
2020-01-16,Leksands IF  - Örebro HK,0 - 1,shl,2019/20,442104.0,Leksands IF,Örebro HK,0.0,1.0,away,442104.0,Leksands IF,home,0.2,0.4,0.4,0.46875,0.15625,0.375,2.0,2.2,0.96875,1.25,442104.0,Örebro HK,away,0.6,0.2,0.2,0.375,0.15625,0.46875,2.8,2.2,1.875,1.625
2020-01-16,Växjö Lakers HC  - Skellefteå AIK,1 - 2,shl,2019/20,442105.0,Växjö Lakers HC,Skellefteå AIK,1.0,2.0,away,442105.0,Växjö Lakers HC,home,0.4,0.0,0.6,0.3684210526315789,0.2894736842105263,0.34210526315789475,1.4,1.8,1.34375,1.7058823529411764,442105.0,Skellefteå AIK,away,0.6,0.2,0.2,0.34210526315789475,0.2894736842105263,0.3684210526315789,3.2,1.6,1.6875,1.375
2020-01-18,Djurgårdens IF  - IF Malmö Redhawks,2 - 0,shl,2019/20,442106.0,Djurgårdens IF,IF Malmö Redhawks,2.0,0.0,home,442106.0,Djurgårdens IF,home,0.6,0.2,0.2,0.38461538461538464,0.4230769230769231,0.19230769230769232,3.0,2.6,1.5454545454545454,2.0625,442106.0,IF Malmö Redhawks,away,0.4,0.2,0.4,0.19230769230769232,0.4230769230769231,0.38461538461538464,1.6,2.8,1.4545454545454546,1.3125
2020-01-18,Frölunda HC  - Färjestad BK,3 - 2,shl,2019/20,442107.0,Frölunda HC,Färjestad BK,3.0,2.0,home,442107.0,Frölunda HC,home,0.2,0.0,0.8,0.3103448275862069,0.3103448275862069,0.3793103448275862,1.8,3.4,1.6969696969696968,2.1875,442107.0,Färjestad BK,away,0.6,0.2,0.2,0.3793103448275862,0.3103448275862069,0.3103448275862069,3.4,2.4,1.96875,1.5625
2020-01-18,Linköping HC  - Växjö Lakers HC,2 - 3,shl,2019/20,442108.0,Linköping HC,Växjö Lakers HC,2.0,3.0,draw,442108.0,Linköping HC,home,0.0,0.6,0.4,0.2894736842105263,0.2368421052631579,0.4736842105263158,1.8,3.0,0.9393939393939394,1.3125,442108.0,Växjö Lakers HC,away,0.4,0.0,0.6,0.4736842105263158,0.2368421052631579,0.2894736842105263,1.6,1.4,1.303030303030303,0.9333333333333332
2020-01-18,Luleå HF  - HV 71,6 - 3,shl,2019/20,442109.0,Luleå HF,HV 71,6.0,3.0,home,442109.0,Luleå HF,home,0.4,0.4,0.2,0.3275862068965517,0.25862068965517243,0.4137931034482759,3.4,2.4,2.0303030303030303,2.294117647058824,442109.0,HV 71,away,0.2,0.4,0.4,0.4137931034482759,0.25862068965517243,0.3275862068965517,2.6,2.8,1.625,1.6875
2020-01-18,Örebro HK  - Rögle BK,2 - 5,shl,2019/20,442111.0,Örebro HK,Rögle BK,2.0,5.0,away,442111.0,Örebro HK,home,0.8,0.2,0.0,0.3076923076923077,0.1153846153846154,0.5769230769230769,2.6,1.4,1.9090909090909087,2.125,442111.0,Rögle BK,away,0.4,0.2,0.4,0.5769230769230769,0.1153846153846154,0.3076923076923077,2.6,3.4,1.6363636363636365,1.6875
2020-01-18,Skellefteå AIK  - Brynäs IF,1 - 2,shl,2019/20,442112.0,Skellefteå AIK,Brynäs IF,1.0,2.0,away,442112.0,Skellefteå AIK,home,0.8,0.2,0.0,0.4827586206896552,0.1896551724137931,0.3275862068965517,3.4,1.2,1.7272727272727273,2.0,442112.0,Brynäs IF,away,0.2,0.4,0.4,0.3275862068965517,0.1896551724137931,0.4827586206896552,3.0,2.6,1.2424242424242424,0.6470588235294118
2020-01-18,IK Oskarshamn  - Leksands IF,2 - 3,shl,2019/20,442110.0,IK Oskarshamn,Leksands IF,2.0,3.0,away,442110.0,IK Oskarshamn,home,0.4,0.0,0.6,0.2777777777777778,0.1388888888888889,0.5833333333333334,2.6,3.0,1.0,1.4375,442110.0,Leksands IF,away,0.0,0.4,0.6,0.5833333333333334,0.1388888888888889,0.2777777777777778,1.2,2.0,0.9393939393939394,0.6875
2020-01-21,HV 71  - Linköping HC,1 - 4,shl,2019/20,442115.0,HV 71,Linköping HC,1.0,4.0,away,442115.0,HV 71,home,0.2,0.2,0.6,0.27586206896551724,0.27586206896551724,0.4482758620689655,2.6,3.6,1.5757575757575757,1.5625,442115.0,Linköping HC,away,0.0,0.8,0.2,0.4482758620689655,0.27586206896551724,0.27586206896551724,2.0,3.0,0.9411764705882352,0.5882352941176471
2020-01-21,Rögle BK  - Skellefteå AIK,4 - 0,shl,2019/20,442118.0,Rögle BK,Skellefteå AIK,4.0,0.0,home,442118.0,Rögle BK,home,0.4,0.2,0.4,0.15151515151515152,0.12121212121212123,0.7272727272727273,3.0,3.6,1.6764705882352942,1.5882352941176472,442118.0,Skellefteå AIK,away,0.6,0.2,0.2,0.7272727272727273,0.12121212121212123,0.15151515151515152,2.6,1.4,1.6764705882352942,1.4705882352941178
2020-01-23,IK Oskarshamn  - IF Malmö Redhawks,1 - 5,shl,2019/20,441920.0,IK Oskarshamn,IF Malmö Redhawks,1.0,5.0,away,441920.0,IK Oskarshamn,home,0.4,0.0,0.6,0.21875,0.25,0.53125,2.8,3.0,0.9705882352941176,1.3529411764705883,441920.0,IF Malmö Redhawks,away,0.4,0.2,0.4,0.53125,0.25,0.21875,1.4,2.4,1.4117647058823528,1.2352941176470589
2020-01-23,Färjestad BK  - Växjö Lakers HC,3 - 4,shl,2019/20,442113.0,Färjestad BK,Växjö Lakers HC,3.0,4.0,draw,442113.0,Färjestad BK,home,0.6,0.2,0.2,0.3684210526315789,0.2368421052631579,0.3947368421052632,3.6,2.0,1.9090909090909087,2.375,442113.0,Växjö Lakers HC,away,0.2,0.2,0.6,0.3947368421052632,0.2368421052631579,0.3684210526315789,1.6,1.6,1.3235294117647058,1.0
2020-01-23,Frölunda HC  - Brynäs IF,8 - 4,shl,2019/20,442114.0,Frölunda HC,Brynäs IF,8.0,4.0,home,442114.0,Frölunda HC,home,0.2,0.0,0.8,0.5344827586206896,0.15517241379310345,0.3103448275862069,2.0,3.6,1.7352941176470589,2.235294117647059,442114.0,Brynäs IF,away,0.4,0.4,0.2,0.3103448275862069,0.15517241379310345,0.5344827586206896,3.0,2.2,1.2941176470588236,0.7777777777777778
2020-01-23,Örebro HK  - Luleå HF,3 - 2,shl,2019/20,442117.0,Örebro HK,Luleå HF,3.0,2.0,home,442117.0,Örebro HK,home,0.6,0.2,0.2,0.42857142857142855,0.14285714285714285,0.42857142857142855,2.6,2.2,1.8529411764705883,2.0,442117.0,Luleå HF,away,0.4,0.4,0.2,0.42857142857142855,0.14285714285714285,0.42857142857142855,4.2,3.0,2.0588235294117645,1.75
2020-01-23,Leksands IF  - Djurgårdens IF,2 - 4,shl,2019/20,442119.0,Leksands IF,Djurgårdens IF,2.0,4.0,away,442119.0,Leksands IF,home,0.2,0.4,0.4,0.26666666666666666,0.13333333333333333,0.6,1.8,2.0,1.0,1.1764705882352942,442119.0,Djurgårdens IF,away,0.8,0.2,0.0,0.6,0.13333333333333333,0.26666666666666666,3.2,2.0,1.5882352941176472,1.0588235294117647
2020-01-23,Linköping HC  - Rögle BK,5 - 1,shl,2019/20,442129.0,Linköping HC,Rögle BK,5.0,1.0,home,442129.0,Linköping HC,home,0.2,0.6,0.2,0.4848484848484849,0.24242424242424246,0.2727272727272727,2.4,2.6,1.0,1.2941176470588236,442129.0,Rögle BK,away,0.4,0.2,0.4,0.2727272727272727,0.24242424242424246,0.4848484848484849,3.4,3.4,1.7142857142857142,1.7647058823529411
2020-01-25,Frölunda HC  - IF Malmö Redhawks,4 - 3,shl,2019/20,442122.0,Frölunda HC,IF Malmö Redhawks,4.0,3.0,home,442122.0,Frölunda HC,home,0.4,0.0,0.6,0.4444444444444444,0.2777777777777778,0.2777777777777778,3.4,4.0,1.7714285714285714,2.2777777777777777,442122.0,IF Malmö Redhawks,away,0.4,0.2,0.4,0.2777777777777778,0.2777777777777778,0.4444444444444444,1.8,2.2,1.457142857142857,1.3333333333333333
2020-01-25,Linköping HC  - Färjestad BK,1 - 0,shl,2019/20,442123.0,Linköping HC,Färjestad BK,1.0,0.0,home,442123.0,Linköping HC,home,0.4,0.4,0.2,0.3448275862068966,0.27586206896551724,0.3793103448275862,3.0,2.2,1.0555555555555556,1.3888888888888888,442123.0,Färjestad BK,away,0.4,0.4,0.2,0.3793103448275862,0.27586206896551724,0.3448275862068966,3.6,2.6,1.8823529411764703,1.4705882352941178
2020-01-25,Rögle BK  - HV 71,1 - 4,shl,2019/20,442124.0,Rögle BK,HV 71,1.0,4.0,away,442124.0,Rögle BK,home,0.4,0.2,0.4,0.24242424242424246,0.15151515151515152,0.6060606060606061,3.2,3.4,1.6666666666666667,1.6666666666666667,442124.0,HV 71,away,0.0,0.2,0.8,0.6060606060606061,0.15151515151515152,0.24242424242424246,2.0,4.0,1.5294117647058822,1.5882352941176472
2020-01-25,Brynäs IF  - Luleå HF,1 - 3,shl,2019/20,442120.0,Brynäs IF,Luleå HF,1.0,3.0,away,442120.0,Brynäs IF,home,0.4,0.4,0.2,0.4310344827586207,0.3103448275862069,0.25862068965517243,3.6,3.2,1.2571428571428571,1.875,442120.0,Luleå HF,away,0.4,0.2,0.4,0.25862068965517243,0.3103448275862069,0.4310344827586207,4.0,3.2,2.0,1.6470588235294117
2020-01-25,Djurgårdens IF  - Örebro HK,4 - 1,shl,2019/20,442121.0,Djurgårdens IF,Örebro HK,4.0,1.0,home,442121.0,Djurgårdens IF,home,0.8,0.2,0.0,0.3703703703703704,0.3703703703703704,0.25925925925925924,3.2,2.0,1.6285714285714286,2.117647058823529,442121.0,Örebro HK,away,0.8,0.0,0.2,0.25925925925925924,0.3703703703703704,0.3703703703703704,2.6,2.2,1.8857142857142857,1.7058823529411764
2020-01-25,Skellefteå AIK  - IK Oskarshamn,3 - 5,shl,2019/20,442125.0,Skellefteå AIK,IK Oskarshamn,3.0,5.0,away,442125.0,Skellefteå AIK,home,0.4,0.2,0.4,0.5,0.5,0.0,2.0,2.2,1.6285714285714286,1.8823529411764703,442125.0,IK Oskarshamn,away,0.4,0.0,0.6,0.0,0.5,0.5,2.6,3.2,0.9428571428571428,0.5882352941176471
2020-01-25,Växjö Lakers HC  - Leksands IF,5 - 1,shl,2019/20,442126.0,Växjö Lakers HC,Leksands IF,5.0,1.0,home,442126.0,Växjö Lakers HC,home,0.0,0.4,0.6,0.4,0.1,0.5,1.8,2.0,1.3428571428571427,1.6111111111111112,442126.0,Leksands IF,away,0.2,0.4,0.4,0.5,0.1,0.4,2.2,2.2,0.9714285714285714,0.8235294117647058
2020-01-28,HV 71  - Färjestad BK,8 - 4,shl,2019/20,442007.0,HV 71,Färjestad BK,8.0,4.0,home,442007.0,HV 71,home,0.2,0.2,0.6,0.4827586206896552,0.15517241379310345,0.3620689655172414,2.6,3.8,1.5714285714285714,1.4705882352941178,442007.0,Färjestad BK,away,0.2,0.4,0.4,0.3620689655172414,0.15517241379310345,0.4827586206896552,2.6,2.6,1.8285714285714283,1.3888888888888888
2020-01-28,IF Malmö Redhawks  - Brynäs IF,5 - 0,shl,2019/20,442173.0,IF Malmö Redhawks,Brynäs IF,5.0,0.0,home,442173.0,IF Malmö Redhawks,home,0.4,0.0,0.6,0.4736842105263158,0.10526315789473684,0.42105263157894735,2.0,2.4,1.4166666666666667,1.5882352941176472,442173.0,Brynäs IF,away,0.2,0.4,0.4,0.42105263157894735,0.10526315789473684,0.4736842105263158,2.8,3.4,1.2222222222222223,0.7368421052631579
2020-01-30,Djurgårdens IF  - Frölunda HC,2 - 1,shl,2019/20,442127.0,Djurgårdens IF,Frölunda HC,2.0,1.0,home,442127.0,Djurgårdens IF,home,0.8,0.2,0.0,0.3333333333333333,0.25,0.4166666666666667,3.0,1.6,1.6666666666666667,2.1666666666666665,442127.0,Frölunda HC,away,0.6,0.0,0.4,0.4166666666666667,0.25,0.3333333333333333,3.8,3.8,1.805555555555556,1.2352941176470589
2020-01-30,Färjestad BK  - Leksands IF,4 - 3,shl,2019/20,442128.0,Färjestad BK,Leksands IF,4.0,3.0,home,442128.0,Färjestad BK,home,0.0,0.4,0.6,0.6875,0.0,0.3125,2.4,4.0,1.7777777777777777,2.294117647058824,442128.0,Leksands IF,away,0.2,0.2,0.6,0.3125,0.0,0.6875,1.8,2.8,0.9444444444444444,0.7777777777777778
2020-01-30,Luleå HF  - Växjö Lakers HC,5 - 1,shl,2019/20,442130.0,Luleå HF,Växjö Lakers HC,5.0,1.0,home,442130.0,Luleå HF,home,0.6,0.2,0.2,0.5526315789473685,0.15789473684210525,0.2894736842105263,4.2,2.6,2.0277777777777777,2.333333333333333,442130.0,Växjö Lakers HC,away,0.2,0.4,0.4,0.2894736842105263,0.15789473684210525,0.5526315789473685,2.6,1.8,1.3888888888888888,1.0588235294117647
2020-01-30,IF Malmö Redhawks  - Skellefteå AIK,4 - 1,shl,2019/20,442131.0,IF Malmö Redhawks,Skellefteå AIK,4.0,1.0,home,442131.0,IF Malmö Redhawks,home,0.6,0.0,0.4,0.16666666666666666,0.1111111111111111,0.7222222222222222,2.8,1.4,1.4594594594594594,1.6666666666666667,442131.0,Skellefteå AIK,away,0.2,0.2,0.6,0.7222222222222222,0.1111111111111111,0.16666666666666666,1.8,2.8,1.5833333333333333,1.3888888888888888
2020-01-30,IK Oskarshamn  - HV 71,1 - 3,shl,2019/20,442132.0,IK Oskarshamn,HV 71,1.0,3.0,away,442132.0,IK Oskarshamn,home,0.4,0.0,0.6,0.0,0.5,0.5,2.8,3.4,1.0,1.2777777777777777,442132.0,HV 71,away,0.4,0.2,0.4,0.5,0.5,0.0,3.6,3.6,1.6111111111111112,1.6666666666666667
2020-01-30,Örebro HK  - Brynäs IF,3 - 6,shl,2019/20,442133.0,Örebro HK,Brynäs IF,3.0,6.0,away,442133.0,Örebro HK,home,0.6,0.0,0.4,0.21428571428571427,0.25,0.5357142857142857,2.4,2.8,1.8333333333333333,2.055555555555556,442133.0,Brynäs IF,away,0.2,0.2,0.6,0.5357142857142857,0.25,0.21428571428571427,2.2,4.0,1.1891891891891893,0.7
2020-02-01,IF Malmö Redhawks  - Luleå HF,1 - 3,shl,2019/20,442137.0,IF Malmö Redhawks,Luleå HF,1.0,3.0,away,442137.0,IF Malmö Redhawks,home,0.6,0.0,0.4,0.3333333333333333,0.2777777777777778,0.3888888888888889,3.4,1.6,1.5,1.7368421052631582,442137.0,Luleå HF,away,0.8,0.0,0.2,0.3888888888888889,0.2777777777777778,0.3333333333333333,4.6,2.4,2.054054054054054,1.7222222222222223
2020-02-01,Rögle BK  - IK Oskarshamn,5 - 3,shl,2019/20,442138.0,Rögle BK,IK Oskarshamn,5.0,3.0,home,442138.0,Rögle BK,home,0.4,0.0,0.6,0.3333333333333333,0.2857142857142857,0.3809523809523809,3.0,3.6,1.6216216216216215,1.5789473684210529,442138.0,IK Oskarshamn,away,0.4,0.0,0.6,0.3809523809523809,0.2857142857142857,0.3333333333333333,2.8,3.0,0.972972972972973,0.7222222222222222
2020-02-01,Skellefteå AIK  - Linköping HC,3 - 2,shl,2019/20,442139.0,Skellefteå AIK,Linköping HC,3.0,2.0,home,442139.0,Skellefteå AIK,home,0.2,0.0,0.8,0.4655172413793103,0.13793103448275862,0.3965517241379311,1.4,3.2,1.5405405405405406,1.7777777777777777,442139.0,Linköping HC,away,0.6,0.2,0.2,0.3965517241379311,0.13793103448275862,0.4655172413793103,2.8,1.6,1.108108108108108,0.7222222222222222
2020-02-01,Leksands IF  - Frölunda HC,2 - 4,shl,2019/20,442140.0,Leksands IF,Frölunda HC,2.0,4.0,away,442140.0,Leksands IF,home,0.2,0.0,0.8,0.3125,0.25,0.4375,1.8,3.2,0.9189189189189191,1.1111111111111112,442140.0,Frölunda HC,away,0.6,0.0,0.4,0.4375,0.25,0.3125,3.4,3.2,1.7567567567567568,1.1666666666666667
2020-02-01,Brynäs IF  - Djurgårdens IF,0 - 1,shl,2019/20,442134.0,Brynäs IF,Djurgårdens IF,0.0,1.0,away,442134.0,Brynäs IF,home,0.4,0.0,0.6,0.3958333333333333,0.1875,0.4166666666666667,2.6,4.0,1.236842105263158,1.7647058823529411,442134.0,Djurgårdens IF,away,1.0,0.0,0.0,0.4166666666666667,0.1875,0.3958333333333333,3.0,1.2,1.7027027027027026,1.1666666666666667
2020-02-01,Färjestad BK  - Örebro HK,3 - 1,shl,2019/20,442135.0,Färjestad BK,Örebro HK,3.0,1.0,home,442135.0,Färjestad BK,home,0.2,0.2,0.6,0.42857142857142855,0.2857142857142857,0.2857142857142857,2.6,3.8,1.8108108108108107,2.333333333333333,442135.0,Örebro HK,away,0.4,0.0,0.6,0.2857142857142857,0.2857142857142857,0.42857142857142855,2.0,3.4,1.7837837837837838,1.6111111111111112
2020-02-01,HV 71  - Växjö Lakers HC,5 - 0,shl,2019/20,442136.0,HV 71,Växjö Lakers HC,5.0,0.0,home,442136.0,HV 71,home,0.6,0.0,0.4,0.34210526315789475,0.2894736842105263,0.3684210526315789,3.8,3.2,1.648648648648649,1.5555555555555556,442136.0,Växjö Lakers HC,away,0.2,0.4,0.4,0.3684210526315789,0.2894736842105263,0.34210526315789475,2.8,2.6,1.351351351351351,1.0
2020-02-11,Brynäs IF  - HV 71,4 - 3,shl,2019/20,442141.0,Brynäs IF,HV 71,4.0,3.0,draw,442141.0,Brynäs IF,home,0.2,0.0,0.8,0.2413793103448276,0.29310344827586204,0.4655172413793103,2.2,4.0,1.205128205128205,1.6666666666666667,442141.0,HV 71,away,0.8,0.0,0.2,0.4655172413793103,0.29310344827586204,0.2413793103448276,4.2,2.0,1.6842105263157894,1.7368421052631582
2020-02-11,Djurgårdens IF  - Färjestad BK,5 - 4,shl,2019/20,442142.0,Djurgårdens IF,Färjestad BK,5.0,4.0,draw,442142.0,Djurgårdens IF,home,1.0,0.0,0.0,0.25,0.2916666666666667,0.4583333333333333,2.6,0.8,1.7368421052631582,2.2105263157894743,442142.0,Färjestad BK,away,0.4,0.2,0.4,0.4583333333333333,0.2916666666666667,0.25,2.8,3.4,1.8421052631578947,1.3157894736842106
2020-02-11,Frölunda HC  - Linköping HC,1 - 3,shl,2019/20,442143.0,Frölunda HC,Linköping HC,1.0,3.0,away,442143.0,Frölunda HC,home,0.8,0.0,0.2,0.4827586206896552,0.1724137931034483,0.3448275862068966,4.0,2.6,1.7894736842105263,2.3157894736842106,442143.0,Linköping HC,away,0.6,0.2,0.2,0.3448275862068966,0.1724137931034483,0.4827586206896552,2.8,1.6,1.0789473684210529,0.6842105263157895
2020-02-11,Örebro HK  - IK Oskarshamn,4 - 2,shl,2019/20,442144.0,Örebro HK,IK Oskarshamn,4.0,2.0,home,442144.0,Örebro HK,home,0.2,0.0,0.8,0.5555555555555556,0.16666666666666666,0.2777777777777778,2.0,4.0,1.7368421052631582,1.947368421052632,442144.0,IK Oskarshamn,away,0.2,0.0,0.8,0.2777777777777778,0.16666666666666666,0.5555555555555556,2.4,3.8,0.9473684210526316,0.6842105263157895
2020-02-11,Skellefteå AIK  - Luleå HF,4 - 1,shl,2019/20,442145.0,Skellefteå AIK,Luleå HF,4.0,1.0,home,442145.0,Skellefteå AIK,home,0.2,0.0,0.8,0.5,0.20689655172413796,0.29310344827586204,1.6,3.4,1.5789473684210529,1.8421052631578947,442145.0,Luleå HF,away,0.8,0.0,0.2,0.29310344827586204,0.20689655172413796,0.5,3.8,1.8,2.0789473684210527,1.7894736842105263
2020-02-11,Leksands IF  - IF Malmö Redhawks,2 - 3,shl,2019/20,442146.0,Leksands IF,IF Malmö Redhawks,2.0,3.0,away,442146.0,Leksands IF,home,0.2,0.0,0.8,0.42857142857142855,0.21428571428571427,0.35714285714285715,2.2,3.8,0.8947368421052632,1.0526315789473684,442146.0,IF Malmö Redhawks,away,0.6,0.0,0.4,0.35714285714285715,0.21428571428571427,0.42857142857142855,3.6,1.8,1.4615384615384617,1.263157894736842
2020-02-11,Växjö Lakers HC  - Rögle BK,0 - 4,shl,2019/20,442147.0,Växjö Lakers HC,Rögle BK,0.0,4.0,away,442147.0,Växjö Lakers HC,home,0.2,0.4,0.4,0.6333333333333333,0.1,0.26666666666666666,2.6,3.2,1.3157894736842106,1.6842105263157894,442147.0,Rögle BK,away,0.6,0.0,0.4,0.26666666666666666,0.1,0.6333333333333333,3.2,2.8,1.6578947368421053,1.6666666666666667
2020-02-13,Brynäs IF  - Luleå HF,5 - 1,shl,2019/20,441859.0,Brynäs IF,Luleå HF,5.0,1.0,home,441859.0,Brynäs IF,home,0.2,0.2,0.6,0.42372881355932196,0.3050847457627119,0.2711864406779661,2.2,3.0,1.225,1.6842105263157894,441859.0,Luleå HF,away,0.6,0.0,0.4,0.2711864406779661,0.3050847457627119,0.42372881355932196,2.8,2.0,2.025641025641025,1.7
2020-02-13,Djurgårdens IF  - Växjö Lakers HC,4 - 1,shl,2019/20,442148.0,Djurgårdens IF,Växjö Lakers HC,4.0,1.0,home,442148.0,Djurgårdens IF,home,0.8,0.2,0.0,0.4137931034482759,0.3448275862068966,0.2413793103448276,3.2,1.6,1.7435897435897436,2.2,442148.0,Växjö Lakers HC,away,0.2,0.2,0.6,0.2413793103448276,0.3448275862068966,0.4137931034482759,2.0,3.6,1.2820512820512822,0.9473684210526316
2020-02-13,Frölunda HC  - Örebro HK,5 - 3,shl,2019/20,442150.0,Frölunda HC,Örebro HK,5.0,3.0,home,442150.0,Frölunda HC,home,0.6,0.0,0.4,0.4827586206896552,0.20689655172413796,0.3103448275862069,3.6,2.8,1.7435897435897436,2.2,442150.0,Örebro HK,away,0.4,0.0,0.6,0.3103448275862069,0.20689655172413796,0.4827586206896552,2.4,3.4,1.7692307692307692,1.5263157894736843
2020-02-13,HV 71  - Rögle BK,3 - 5,shl,2019/20,442151.0,HV 71,Rögle BK,3.0,5.0,away,442151.0,HV 71,home,0.8,0.2,0.0,0.6176470588235294,0.14705882352941174,0.2352941176470588,4.6,2.0,1.6666666666666667,1.631578947368421,442151.0,Rögle BK,away,0.6,0.0,0.4,0.2352941176470588,0.14705882352941174,0.6176470588235294,3.0,2.4,1.6923076923076923,1.7368421052631582
2020-02-13,Linköping HC  - Leksands IF,2 - 1,shl,2019/20,442152.0,Linköping HC,Leksands IF,2.0,1.0,home,442152.0,Linköping HC,home,0.8,0.0,0.2,0.7058823529411765,0.17647058823529413,0.1176470588235294,3.0,1.2,1.1282051282051282,1.4736842105263157,442152.0,Leksands IF,away,0.0,0.0,1.0,0.1176470588235294,0.17647058823529413,0.7058823529411765,2.0,4.0,0.8717948717948718,0.7368421052631579
2020-02-13,IK Oskarshamn  - IF Malmö Redhawks,3 - 4,shl,2019/20,442154.0,IK Oskarshamn,IF Malmö Redhawks,3.0,4.0,draw,442154.0,IK Oskarshamn,home,0.2,0.0,0.8,0.21212121212121213,0.24242424242424246,0.5454545454545454,2.4,4.0,0.9230769230769232,1.2105263157894737,442154.0,IF Malmö Redhawks,away,0.6,0.0,0.4,0.5454545454545454,0.24242424242424246,0.21212121212121213,3.2,2.0,1.5,1.35
