,date,game,score,periodscore,spectators,schedule_id,game_id,league,season,home,away,score_home,score_away,p1score,p2score,p3score,p4score,p5score,p1score_home,p1score_away,p2score_home,p2score_away,p3score_home,p3score_away,p4score_home,p4score_away,p5score_home,p5score_away,result,result_p1,result_p2,result_p3,result_p4,result_p5
1821,2015-09-16 ,Karlskrona HK  - Färjestad BK,1 - 3,"0-2, 1-1, 0-0",3453.0,6052,252964.0,shl,2015/16,Karlskrona HK,Färjestad BK,1.0,3.0,0-2, 1-1, 0-0,,,0.0,2.0,1.0,1.0,0.0,0.0,,,,,away,away,draw,draw,,
1822,2015-09-17 ,Skellefteå AIK  - HV 71,3 - 2,"1-0, 2-1, 0-1",4583.0,6052,252965.0,shl,2015/16,Skellefteå AIK,HV 71,3.0,2.0,1-0, 2-1, 0-1,,,1.0,0.0,2.0,1.0,0.0,1.0,,,,,home,home,home,away,,
1823,2015-09-17 ,Örebro HK  - MODO Hockey,4 - 1,"2-1, 1-0, 1-0",5500.0,6052,252966.0,shl,2015/16,Örebro HK,MODO Hockey,4.0,1.0,2-1, 1-0, 1-0,,,2.0,1.0,1.0,0.0,1.0,0.0,,,,,home,home,home,home,,
1824,2015-09-17 ,Brynäs IF  - IF Malmö Redhawks,6 - 3,"3-1, 2-2, 1-0",5898.0,6052,252967.0,shl,2015/16,Brynäs IF,IF Malmö Redhawks,6.0,3.0,3-1, 2-2, 1-0,,,3.0,1.0,2.0,2.0,1.0,0.0,,,,,home,home,draw,home,,
1825,2015-09-17 ,Växjö Lakers HC  - Luleå HF,2 - 3,"0-1, 2-2, 0-0",5209.0,6052,252968.0,shl,2015/16,Växjö Lakers HC,Luleå HF,2.0,3.0,0-1, 2-2, 0-0,,,0.0,1.0,2.0,2.0,0.0,0.0,,,,,away,away,draw,draw,,
1826,2015-09-17 ,Frölunda HC  - Rögle BK,2 - 1,"0-0, 0-0, 2-1",8772.0,6052,252969.0,shl,2015/16,Frölunda HC,Rögle BK,2.0,1.0,0-0, 0-0, 2-1,,,0.0,0.0,0.0,0.0,2.0,1.0,,,,,home,draw,draw,home,,
1827,2015-09-19 ,MODO Hockey  - Karlskrona HK,5 - 4,"1-1, 1-1, 3-2",5022.0,6052,252970.0,shl,2015/16,MODO Hockey,Karlskrona HK,5.0,4.0,1-1, 1-1, 3-2,,,1.0,1.0,1.0,1.0,3.0,2.0,,,,,home,draw,draw,home,,
1828,2015-09-19 ,Djurgårdens IF  - Skellefteå AIK,2 - 1,"0-0, 2-1, 0-0",8094.0,6052,252971.0,shl,2015/16,Djurgårdens IF,Skellefteå AIK,2.0,1.0,0-0, 2-1, 0-0,,,0.0,0.0,2.0,1.0,0.0,0.0,,,,,home,draw,home,draw,,
1829,2015-09-19 ,Rögle BK  - Linköping HC,3 - 0,"1-0, 1-0, 1-0",4909.0,6052,252972.0,shl,2015/16,Rögle BK,Linköping HC,3.0,0.0,1-0, 1-0, 1-0,,,1.0,0.0,1.0,0.0,1.0,0.0,,,,,home,home,home,home,,
1830,2015-09-19 ,IF Malmö Redhawks  - Örebro HK,4 - 0,"2-0, 2-0, 0-0",8816.0,6052,252973.0,shl,2015/16,IF Malmö Redhawks,Örebro HK,4.0,0.0,2-0, 2-0, 0-0,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,home,home,home,draw,,
1831,2015-09-19 ,Luleå HF  - Frölunda HC,2 - 4,"0-2, 0-1, 2-1",6300.0,6052,252974.0,shl,2015/16,Luleå HF,Frölunda HC,2.0,4.0,0-2, 0-1, 2-1,,,0.0,2.0,0.0,1.0,2.0,1.0,,,,,away,away,away,home,,
1832,2015-09-19 ,HV 71  - Växjö Lakers HC,4 - 2,"1-0, 0-1, 3-1",6872.0,6052,252976.0,shl,2015/16,HV 71,Växjö Lakers HC,4.0,2.0,1-0, 0-1, 3-1,,,1.0,0.0,0.0,1.0,3.0,1.0,,,,,home,home,away,home,,
1833,2015-09-19 ,Färjestad BK  - Brynäs IF,3 - 2,"0-0, 2-2, 1-0",8049.0,6052,252975.0,shl,2015/16,Färjestad BK,Brynäs IF,3.0,2.0,0-0, 2-2, 1-0,,,0.0,0.0,2.0,2.0,1.0,0.0,,,,,home,draw,draw,home,,
1834,2015-09-23 ,Rögle BK  - Karlskrona HK,3 - 2,"0-0, 1-2, 1-0, 1-0",3690.0,6052,252977.0,shl,2015/16,Rögle BK,Karlskrona HK,3.0,2.0,0-0, 1-2, 1-0, 1-0,,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,,,draw,draw,away,home,home,
1835,2015-09-24 ,Djurgårdens IF  - Brynäs IF,1 - 2,"0-1, 1-1, 0-0",6072.0,6052,252978.0,shl,2015/16,Djurgårdens IF,Brynäs IF,1.0,2.0,0-1, 1-1, 0-0,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,away,away,draw,draw,,
1836,2015-09-24 ,Färjestad BK  - Växjö Lakers HC,4 - 1,"1-1, 1-0, 2-0",4478.0,6052,252979.0,shl,2015/16,Färjestad BK,Växjö Lakers HC,4.0,1.0,1-1, 1-0, 2-0,,,1.0,1.0,1.0,0.0,2.0,0.0,,,,,home,draw,home,home,,
1837,2015-09-24 ,HV 71  - Örebro HK,4 - 1,"0-0, 2-1, 2-0",6406.0,6052,252980.0,shl,2015/16,HV 71,Örebro HK,4.0,1.0,0-0, 2-1, 2-0,,,0.0,0.0,2.0,1.0,2.0,0.0,,,,,home,draw,home,home,,
1838,2015-09-24 ,IF Malmö Redhawks  - Frölunda HC,4 - 5,"2-2, 1-1, 1-1, 0-0, 0-1",7378.0,6052,252981.0,shl,2015/16,IF Malmö Redhawks,Frölunda HC,4.0,5.0,2-2, 1-1, 1-1, 0-0, 0-1,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,draw,draw,draw,draw,draw,away
1839,2015-09-25 ,Luleå HF  - Skellefteå AIK,1 - 4,"1-2, 0-2, 0-0",6300.0,6052,252982.0,shl,2015/16,Luleå HF,Skellefteå AIK,1.0,4.0,1-2, 0-2, 0-0,,,1.0,2.0,0.0,2.0,0.0,0.0,,,,,away,away,away,draw,,
1840,2015-09-25 ,MODO Hockey  - Linköping HC,2 - 3,"0-2, 0-0, 2-1",4659.0,6052,252983.0,shl,2015/16,MODO Hockey,Linköping HC,2.0,3.0,0-2, 0-0, 2-1,,,0.0,2.0,0.0,0.0,2.0,1.0,,,,,away,away,draw,home,,
1841,2015-09-26 ,Växjö Lakers HC  - IF Malmö Redhawks,4 - 3,"0-2, 3-0, 1-1",4665.0,6052,252984.0,shl,2015/16,Växjö Lakers HC,IF Malmö Redhawks,4.0,3.0,0-2, 3-0, 1-1,,,0.0,2.0,3.0,0.0,1.0,1.0,,,,,home,away,home,draw,,
1842,2015-09-26 ,Karlskrona HK  - Djurgårdens IF,4 - 2,"0-1, 2-1, 2-0",3218.0,6052,252985.0,shl,2015/16,Karlskrona HK,Djurgårdens IF,4.0,2.0,0-1, 2-1, 2-0,,,0.0,1.0,2.0,1.0,2.0,0.0,,,,,home,away,home,home,,
1843,2015-09-26 ,Skellefteå AIK  - Luleå HF,3 - 2,"1-0, 2-1, 0-1",5871.0,6052,252986.0,shl,2015/16,Skellefteå AIK,Luleå HF,3.0,2.0,1-0, 2-1, 0-1,,,1.0,0.0,2.0,1.0,0.0,1.0,,,,,home,home,home,away,,
1844,2015-09-26 ,Örebro HK  - Rögle BK,5 - 2,"1-1, 3-0, 1-1",5500.0,6052,252987.0,shl,2015/16,Örebro HK,Rögle BK,5.0,2.0,1-1, 3-0, 1-1,,,1.0,1.0,3.0,0.0,1.0,1.0,,,,,home,draw,home,draw,,
1845,2015-09-26 ,Brynäs IF  - HV 71,3 - 1,"0-0, 1-0, 2-1",5232.0,6052,252988.0,shl,2015/16,Brynäs IF,HV 71,3.0,1.0,0-0, 1-0, 2-1,,,0.0,0.0,1.0,0.0,2.0,1.0,,,,,home,draw,home,home,,
1846,2015-09-26 ,Frölunda HC  - Färjestad BK,4 - 3,"3-1, 0-2, 0-0, 1-0",10205.0,6052,252989.0,shl,2015/16,Frölunda HC,Färjestad BK,4.0,3.0,3-1, 0-2, 0-0, 1-0,,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,,,draw,home,away,draw,home,
1847,2015-09-29 ,Linköping HC  - MODO Hockey,7 - 2,"4-2, 2-0, 1-0",6297.0,6052,252990.0,shl,2015/16,Linköping HC,MODO Hockey,7.0,2.0,4-2, 2-0, 1-0,,,4.0,2.0,2.0,0.0,1.0,0.0,,,,,home,home,home,home,,
1848,2015-09-30 ,Luleå HF  - Karlskrona HK,4 - 2,"1-1, 1-0, 2-1",5778.0,6052,252991.0,shl,2015/16,Luleå HF,Karlskrona HK,4.0,2.0,1-1, 1-0, 2-1,,,1.0,1.0,1.0,0.0,2.0,1.0,,,,,home,draw,home,home,,
1849,2015-09-30 ,Skellefteå AIK  - Örebro HK,3 - 4,"0-2, 3-1, 0-1",4412.0,6052,252992.0,shl,2015/16,Skellefteå AIK,Örebro HK,3.0,4.0,0-2, 3-1, 0-1,,,0.0,2.0,3.0,1.0,0.0,1.0,,,,,away,away,home,away,,
1850,2015-10-01 ,MODO Hockey  - HV 71,5 - 0,"1-0, 4-0, 0-0",3990.0,6052,252993.0,shl,2015/16,MODO Hockey,HV 71,5.0,0.0,1-0, 4-0, 0-0,,,1.0,0.0,4.0,0.0,0.0,0.0,,,,,home,home,home,draw,,
1851,2015-10-01 ,Rögle BK  - Djurgårdens IF,1 - 2,"0-0, 1-2, 0-0",3810.0,6052,252994.0,shl,2015/16,Rögle BK,Djurgårdens IF,1.0,2.0,0-0, 1-2, 0-0,,,0.0,0.0,1.0,2.0,0.0,0.0,,,,,away,draw,away,draw,,
1852,2015-10-01 ,Växjö Lakers HC  - Frölunda HC,3 - 5,"1-3, 1-0, 1-2",4245.0,6052,252995.0,shl,2015/16,Växjö Lakers HC,Frölunda HC,3.0,5.0,1-3, 1-0, 1-2,,,1.0,3.0,1.0,0.0,1.0,2.0,,,,,away,away,home,away,,
1853,2015-10-01 ,Linköping HC  - Brynäs IF,4 - 3,"1-0, 1-3, 1-0, 0-0, 1-0",5613.0,6052,252996.0,shl,2015/16,Linköping HC,Brynäs IF,4.0,3.0,1-0, 1-3, 1-0, 0-0, 1-0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,draw,home,away,home,draw,home
1854,2015-10-01 ,IF Malmö Redhawks  - Färjestad BK,2 - 3,"1-1, 1-1, 0-1",7125.0,6052,252997.0,shl,2015/16,IF Malmö Redhawks,Färjestad BK,2.0,3.0,1-1, 1-1, 0-1,,,1.0,1.0,1.0,1.0,0.0,1.0,,,,,away,draw,draw,away,,
1855,2015-10-03 ,Karlskrona HK  - Växjö Lakers HC,2 - 4,"0-0, 1-2, 1-2",3480.0,6052,252998.0,shl,2015/16,Karlskrona HK,Växjö Lakers HC,2.0,4.0,0-0, 1-2, 1-2,,,0.0,0.0,1.0,2.0,1.0,2.0,,,,,away,draw,away,away,,
1856,2015-10-03 ,Djurgårdens IF  - IF Malmö Redhawks,3 - 0,"1-0, 1-0, 1-0",6581.0,6052,252999.0,shl,2015/16,Djurgårdens IF,IF Malmö Redhawks,3.0,0.0,1-0, 1-0, 1-0,,,1.0,0.0,1.0,0.0,1.0,0.0,,,,,home,home,home,home,,
1857,2015-10-03 ,Rögle BK  - Brynäs IF,3 - 4,"1-1, 1-1, 1-1, 0-1",4257.0,6052,253000.0,shl,2015/16,Rögle BK,Brynäs IF,3.0,4.0,1-1, 1-1, 1-1, 0-1,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,draw,draw,draw,draw,away,
1858,2015-10-03 ,Färjestad BK  - MODO Hockey,4 - 3,"0-1, 1-2, 2-0, 1-0",5734.0,6052,253001.0,shl,2015/16,Färjestad BK,MODO Hockey,4.0,3.0,0-1, 1-2, 2-0, 1-0,,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,,,draw,away,away,home,home,
1859,2015-10-03 ,Frölunda HC  - Skellefteå AIK,6 - 2,"2-1, 2-1, 2-0",9035.0,6052,253002.0,shl,2015/16,Frölunda HC,Skellefteå AIK,6.0,2.0,2-1, 2-1, 2-0,,,2.0,1.0,2.0,1.0,2.0,0.0,,,,,home,home,home,home,,
1860,2015-10-03 ,Örebro HK  - Luleå HF,4 - 0,"2-0, 0-0, 2-0",5500.0,6052,253003.0,shl,2015/16,Örebro HK,Luleå HF,4.0,0.0,2-0, 0-0, 2-0,,,2.0,0.0,0.0,0.0,2.0,0.0,,,,,home,home,draw,home,,
1861,2015-10-03 ,HV 71  - Linköping HC,1 - 2,"0-1, 1-1, 0-0",6567.0,6052,253004.0,shl,2015/16,HV 71,Linköping HC,1.0,2.0,0-1, 1-1, 0-0,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,away,away,draw,draw,,
1862,2015-10-08 ,Skellefteå AIK  - Karlskrona HK,3 - 2,"2-1, 0-1, 1-0",6001.0,6052,253005.0,shl,2015/16,Skellefteå AIK,Karlskrona HK,3.0,2.0,2-1, 0-1, 1-0,,,2.0,1.0,0.0,1.0,1.0,0.0,,,,,home,home,away,home,,
1863,2015-10-08 ,Brynäs IF  - Luleå HF,4 - 3,"0-1, 1-1, 2-1, 1-0",4276.0,6052,253006.0,shl,2015/16,Brynäs IF,Luleå HF,4.0,3.0,0-1, 1-1, 2-1, 1-0,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,,,draw,away,draw,home,home,
1864,2015-10-08 ,HV 71  - Rögle BK,2 - 4,"0-2, 1-0, 1-2",6612.0,6052,253007.0,shl,2015/16,HV 71,Rögle BK,2.0,4.0,0-2, 1-0, 1-2,,,0.0,2.0,1.0,0.0,1.0,2.0,,,,,away,away,home,away,,
1865,2015-10-08 ,Frölunda HC  - MODO Hockey,7 - 0,"3-0, 4-0, 0-0",7487.0,6052,253008.0,shl,2015/16,Frölunda HC,MODO Hockey,7.0,0.0,3-0, 4-0, 0-0,,,3.0,0.0,4.0,0.0,0.0,0.0,,,,,home,home,home,draw,,
1866,2015-10-08 ,IF Malmö Redhawks  - Linköping HC,1 - 7,"1-2, 0-3, 0-2",6332.0,6052,253009.0,shl,2015/16,IF Malmö Redhawks,Linköping HC,1.0,7.0,1-2, 0-3, 0-2,,,1.0,2.0,0.0,3.0,0.0,2.0,,,,,away,away,away,away,,
1867,2015-10-09 ,Örebro HK  - Färjestad BK,2 - 1,"0-0, 0-1, 1-0, 1-0",5500.0,6052,253010.0,shl,2015/16,Örebro HK,Färjestad BK,2.0,1.0,0-0, 0-1, 1-0, 1-0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,draw,draw,away,home,home,
1868,2015-10-09 ,Växjö Lakers HC  - Djurgårdens IF,2 - 4,"0-0, 1-2, 1-2",4447.0,6052,253011.0,shl,2015/16,Växjö Lakers HC,Djurgårdens IF,2.0,4.0,0-0, 1-2, 1-2,,,0.0,0.0,1.0,2.0,1.0,2.0,,,,,away,draw,away,away,,
1869,2015-10-10 ,Luleå HF  - HV 71,7 - 4,"3-0, 2-0, 2-4",5895.0,6052,253012.0,shl,2015/16,Luleå HF,HV 71,7.0,4.0,3-0, 2-0, 2-4,,,3.0,0.0,2.0,0.0,2.0,4.0,,,,,home,home,home,away,,
1870,2015-10-10 ,Brynäs IF  - Frölunda HC,3 - 1,"1-1, 0-0, 2-0",6311.0,6052,253013.0,shl,2015/16,Brynäs IF,Frölunda HC,3.0,1.0,1-1, 0-0, 2-0,,,1.0,1.0,0.0,0.0,2.0,0.0,,,,,home,draw,draw,home,,
1871,2015-10-10 ,Linköping HC  - Skellefteå AIK,2 - 3,"0-0, 1-1, 1-1, 0-0, 0-1",6823.0,6052,253014.0,shl,2015/16,Linköping HC,Skellefteå AIK,2.0,3.0,0-0, 1-1, 1-1, 0-0, 0-1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,draw,draw,draw,draw,draw,away
1872,2015-10-10 ,Karlskrona HK  - IF Malmö Redhawks,4 - 7,"0-1, 3-4, 1-2",3244.0,6052,253015.0,shl,2015/16,Karlskrona HK,IF Malmö Redhawks,4.0,7.0,0-1, 3-4, 1-2,,,0.0,1.0,3.0,4.0,1.0,2.0,,,,,away,away,away,away,,
1873,2015-10-10 ,MODO Hockey  - Rögle BK,3 - 1,"0-1, 2-0, 1-0",5544.0,6052,253016.0,shl,2015/16,MODO Hockey,Rögle BK,3.0,1.0,0-1, 2-0, 1-0,,,0.0,1.0,2.0,0.0,1.0,0.0,,,,,home,away,home,home,,
1874,2015-10-10 ,Djurgårdens IF  - Växjö Lakers HC,4 - 3,"1-1, 0-1, 2-1, 1-0",6241.0,6052,253017.0,shl,2015/16,Djurgårdens IF,Växjö Lakers HC,4.0,3.0,1-1, 0-1, 2-1, 1-0,,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,,,draw,draw,away,home,home,
1875,2015-10-10 ,Färjestad BK  - Örebro HK,2 - 3,"1-0, 1-2, 0-0, 0-0, 0-1",7028.0,6052,253018.0,shl,2015/16,Färjestad BK,Örebro HK,2.0,3.0,1-0, 1-2, 0-0, 0-0, 0-1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,draw,home,away,draw,draw,away
1876,2015-10-13 ,IF Malmö Redhawks  - Luleå HF,2 - 3,"0-1, 0-1, 2-0, 0-0, 0-1",6357.0,6052,253019.0,shl,2015/16,IF Malmö Redhawks,Luleå HF,2.0,3.0,0-1, 0-1, 2-0, 0-0, 0-1,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,draw,away,away,home,draw,away
1877,2015-10-14 ,Rögle BK  - Skellefteå AIK,0 - 4,"0-2, 0-2, 0-0",3801.0,6052,253020.0,shl,2015/16,Rögle BK,Skellefteå AIK,0.0,4.0,0-2, 0-2, 0-0,,,0.0,2.0,0.0,2.0,0.0,0.0,,,,,away,away,away,draw,,
1878,2015-10-14 ,Frölunda HC  - HV 71,4 - 2,"2-2, 1-0, 1-0",8496.0,6052,253021.0,shl,2015/16,Frölunda HC,HV 71,4.0,2.0,2-2, 1-0, 1-0,,,2.0,2.0,1.0,0.0,1.0,0.0,,,,,home,draw,home,home,,
1879,2015-10-15 ,MODO Hockey  - Brynäs IF,3 - 4,"1-2, 0-1, 2-1",4445.0,6052,253022.0,shl,2015/16,MODO Hockey,Brynäs IF,3.0,4.0,1-2, 0-1, 2-1,,,1.0,2.0,0.0,1.0,2.0,1.0,,,,,away,away,away,home,,
1880,2015-10-15 ,Örebro HK  - Växjö Lakers HC,2 - 3,"0-1, 2-1, 0-0, 0-1",5412.0,6052,253023.0,shl,2015/16,Örebro HK,Växjö Lakers HC,2.0,3.0,0-1, 2-1, 0-0, 0-1,,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,,,draw,away,home,draw,away,
1881,2015-10-15 ,Färjestad BK  - Djurgårdens IF,4 - 3,"1-1, 0-1, 2-1, 1-0",5449.0,6052,253024.0,shl,2015/16,Färjestad BK,Djurgårdens IF,4.0,3.0,1-1, 0-1, 2-1, 1-0,,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,,,draw,draw,away,home,home,
1882,2015-10-15 ,Karlskrona HK  - Linköping HC,2 - 4,"1-3, 0-0, 1-1",3012.0,6052,253025.0,shl,2015/16,Karlskrona HK,Linköping HC,2.0,4.0,1-3, 0-0, 1-1,,,1.0,3.0,0.0,0.0,1.0,1.0,,,,,away,away,draw,draw,,
1883,2015-10-17 ,Skellefteå AIK  - Färjestad BK,3 - 1,"2-1, 1-0, 0-0",5219.0,6052,253026.0,shl,2015/16,Skellefteå AIK,Färjestad BK,3.0,1.0,2-1, 1-0, 0-0,,,2.0,1.0,1.0,0.0,0.0,0.0,,,,,home,home,home,draw,,
1884,2015-10-17 ,Linköping HC  - Luleå HF,3 - 2,"1-0, 2-2, 0-0",6372.0,6052,253027.0,shl,2015/16,Linköping HC,Luleå HF,3.0,2.0,1-0, 2-2, 0-0,,,1.0,0.0,2.0,2.0,0.0,0.0,,,,,home,home,draw,draw,,
1885,2015-10-17 ,HV 71  - Djurgårdens IF,4 - 3,"0-0, 2-0, 1-3, 1-0",6702.0,6052,253028.0,shl,2015/16,HV 71,Djurgårdens IF,4.0,3.0,0-0, 2-0, 1-3, 1-0,,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,,,draw,draw,home,away,home,
1886,2015-10-17 ,IF Malmö Redhawks  - MODO Hockey,1 - 0,"0-0, 1-0, 0-0",7197.0,6052,253029.0,shl,2015/16,IF Malmö Redhawks,MODO Hockey,1.0,0.0,0-0, 1-0, 0-0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,home,draw,home,draw,,
1887,2015-10-17 ,Brynäs IF  - Karlskrona HK,4 - 2,"1-0, 2-1, 1-1",5853.0,6052,253030.0,shl,2015/16,Brynäs IF,Karlskrona HK,4.0,2.0,1-0, 2-1, 1-1,,,1.0,0.0,2.0,1.0,1.0,1.0,,,,,home,home,home,draw,,
1888,2015-10-17 ,Växjö Lakers HC  - Rögle BK,3 - 1,"0-0, 1-1, 2-0",4589.0,6052,253031.0,shl,2015/16,Växjö Lakers HC,Rögle BK,3.0,1.0,0-0, 1-1, 2-0,,,0.0,0.0,1.0,1.0,2.0,0.0,,,,,home,draw,draw,home,,
1889,2015-10-18 ,Frölunda HC  - Örebro HK,3 - 1,"0-0, 0-0, 3-1",6486.0,6052,253032.0,shl,2015/16,Frölunda HC,Örebro HK,3.0,1.0,0-0, 0-0, 3-1,,,0.0,0.0,0.0,0.0,3.0,1.0,,,,,home,draw,draw,home,,
1890,2015-10-19 ,Färjestad BK  - Luleå HF,5 - 1,"0-0, 2-0, 3-1",4596.0,6052,253033.0,shl,2015/16,Färjestad BK,Luleå HF,5.0,1.0,0-0, 2-0, 3-1,,,0.0,0.0,2.0,0.0,3.0,1.0,,,,,home,draw,home,home,,
1891,2015-10-20 ,Skellefteå AIK  - Växjö Lakers HC,3 - 4,"2-2, 1-0, 0-1, 0-1",4260.0,6052,253034.0,shl,2015/16,Skellefteå AIK,Växjö Lakers HC,3.0,4.0,2-2, 1-0, 0-1, 0-1,,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,,,draw,draw,home,away,away,
1892,2015-10-20 ,Örebro HK  - Brynäs IF,6 - 4,"1-1, 0-2, 5-1",5500.0,6052,253035.0,shl,2015/16,Örebro HK,Brynäs IF,6.0,4.0,1-1, 0-2, 5-1,,,1.0,1.0,0.0,2.0,5.0,1.0,,,,,home,draw,away,home,,
1893,2015-10-20 ,Djurgårdens IF  - MODO Hockey,4 - 3,"1-0, 3-0, 0-3",6464.0,6052,253036.0,shl,2015/16,Djurgårdens IF,MODO Hockey,4.0,3.0,1-0, 3-0, 0-3,,,1.0,0.0,3.0,0.0,0.0,3.0,,,,,home,home,home,away,,
1894,2015-10-20 ,Rögle BK  - IF Malmö Redhawks,3 - 2,"0-1, 2-1, 1-0",5051.0,6052,253037.0,shl,2015/16,Rögle BK,IF Malmö Redhawks,3.0,2.0,0-1, 2-1, 1-0,,,0.0,1.0,2.0,1.0,1.0,0.0,,,,,home,away,home,home,,
1895,2015-10-20 ,Frölunda HC  - Linköping HC,7 - 1,"3-0, 3-0, 1-1",8045.0,6052,253038.0,shl,2015/16,Frölunda HC,Linköping HC,7.0,1.0,3-0, 3-0, 1-1,,,3.0,0.0,3.0,0.0,1.0,1.0,,,,,home,home,home,draw,,
1896,2015-10-21 ,Karlskrona HK  - HV 71,2 - 4,"0-0, 1-4, 1-0",3258.0,6052,253039.0,shl,2015/16,Karlskrona HK,HV 71,2.0,4.0,0-0, 1-4, 1-0,,,0.0,0.0,1.0,4.0,1.0,0.0,,,,,away,draw,away,home,,
1897,2015-10-22 ,Luleå HF  - Rögle BK,4 - 3,"0-0, 3-2, 0-1, 1-0",4612.0,6052,253040.0,shl,2015/16,Luleå HF,Rögle BK,4.0,3.0,0-0, 3-2, 0-1, 1-0,,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,,,draw,draw,home,away,home,
1898,2015-10-22 ,MODO Hockey  - Växjö Lakers HC,2 - 5,"1-2, 1-3, 0-0",4366.0,6052,253041.0,shl,2015/16,MODO Hockey,Växjö Lakers HC,2.0,5.0,1-2, 1-3, 0-0,,,1.0,2.0,1.0,3.0,0.0,0.0,,,,,away,away,away,draw,,
1899,2015-10-22 ,Brynäs IF  - Skellefteå AIK,2 - 3,"0-1, 1-0, 1-1, 0-1",4621.0,6052,253042.0,shl,2015/16,Brynäs IF,Skellefteå AIK,2.0,3.0,0-1, 1-0, 1-1, 0-1,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,draw,away,home,draw,away,
1900,2015-10-22 ,Linköping HC  - Färjestad BK,4 - 3,"2-1, 1-1, 0-1, 1-0",5966.0,6052,253043.0,shl,2015/16,Linköping HC,Färjestad BK,4.0,3.0,2-1, 1-1, 0-1, 1-0,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,draw,home,draw,away,home,
1901,2015-10-23 ,HV 71  - IF Malmö Redhawks,6 - 2,"2-1, 2-0, 2-1",6502.0,6052,253044.0,shl,2015/16,HV 71,IF Malmö Redhawks,6.0,2.0,2-1, 2-0, 2-1,,,2.0,1.0,2.0,0.0,2.0,1.0,,,,,home,home,home,home,,
1902,2015-10-23 ,Karlskrona HK  - Frölunda HC,1 - 3,"1-1, 0-1, 0-1",3144.0,6052,253045.0,shl,2015/16,Karlskrona HK,Frölunda HC,1.0,3.0,1-1, 0-1, 0-1,,,1.0,1.0,0.0,1.0,0.0,1.0,,,,,away,draw,away,away,,
1903,2015-11-16 ,Djurgårdens IF  - Örebro HK,0 - 2,"0-0, 0-1, 0-1",5251.0,6052,253046.0,shl,2015/16,Djurgårdens IF,Örebro HK,0.0,2.0,0-0, 0-1, 0-1,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,,away,draw,away,away,,
1904,2015-10-24 ,Skellefteå AIK  - MODO Hockey,5 - 3,"3-0, 1-2, 1-1",5367.0,6052,253047.0,shl,2015/16,Skellefteå AIK,MODO Hockey,5.0,3.0,3-0, 1-2, 1-1,,,3.0,0.0,1.0,2.0,1.0,1.0,,,,,home,home,away,draw,,
1905,2015-10-24 ,Rögle BK  - Färjestad BK,1 - 2,"0-1, 1-0, 0-0, 0-0, 0-1",4541.0,6052,253048.0,shl,2015/16,Rögle BK,Färjestad BK,1.0,2.0,0-1, 1-0, 0-0, 0-0, 0-1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,draw,away,home,draw,draw,away
1906,2015-10-24 ,Luleå HF  - Djurgårdens IF,3 - 1,"0-1, 2-0, 1-0",5021.0,6052,253049.0,shl,2015/16,Luleå HF,Djurgårdens IF,3.0,1.0,0-1, 2-0, 1-0,,,0.0,1.0,2.0,0.0,1.0,0.0,,,,,home,away,home,home,,
1907,2015-10-24 ,Örebro HK  - Linköping HC,5 - 3,"1-0, 2-1, 2-2",5500.0,6052,253050.0,shl,2015/16,Örebro HK,Linköping HC,5.0,3.0,1-0, 2-1, 2-2,,,1.0,0.0,2.0,1.0,2.0,2.0,,,,,home,home,home,draw,,
1908,2015-10-24 ,Växjö Lakers HC  - Brynäs IF,5 - 2,"2-0, 2-2, 1-0",5176.0,6052,253051.0,shl,2015/16,Växjö Lakers HC,Brynäs IF,5.0,2.0,2-0, 2-2, 1-0,,,2.0,0.0,2.0,2.0,1.0,0.0,,,,,home,home,draw,home,,
